Subject: DBS3032

Phoneme Table Data:
0.17812	0.18419	
0.35963	0.59721	
0.056705	0.29994	
0.52189	0.13412	
0.33585	0.2126	
0.17567	0.89494	
0.20895	0.071453	
0.90515	0.24249	
0.67539	0.053754	
0.46847	0.44172	
0.91213	0.013283	
0.10401	0.89719	
0.74555	0.19666	
0.73627	0.093371	
0.56186	0.30737	

Triplet Table Data:
0.45606	0.53377	
0.10167	0.10915	
0.99539	0.82581	
0.33209	0.3381	
0.29735	0.29397	
0.062045	0.74631	
0.29824	0.010337	
0.046351	0.048447	
0.50543	0.66792	
0.76143	0.60347	
0.63107	0.5261	
0.089892	0.72971	
0.080862	0.70725	
0.77724	0.78138	
0.90513	0.28798	
